Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $132.32/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Function,lable1,lable2,Token_Number,token1,token2,token3,token4,token5,token6,token7
0x48615f1efdff37022d16990fbb1d56e9b966b94c0f5b282158900174c943537f,7819956,1558668438,5/24/2019 3:27:18 AM,0xd527c56dc2ac6a71f04242548039d07006e9103e,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0026132336999999998,0.34578308318400003,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xed71978174c9c1fd6df882f3228aa1053d0b63ec176d167063bf70cfdffc61d7,7820013,1558669340,5/24/2019 3:42:20 AM,0x65b94696d501e8f1fe23e2243cb84aa97e2bf782,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0028847384999999997,0.3817085983199999,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x94373787c2c90505e01ae00a0af145823345df521293a8723a93b5f8df2834e1,7820038,1558669704,5/24/2019 3:48:24 AM,0x522fb7140dccd41892bbbdd22fbd6df5142f47d1,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0028847384999999997,0.3817085983199999,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x1abada67fbeb53c96088b215f984bc9eb99ef7bb2ca8579aeb83b67c78ad6c49,7820038,1558669704,5/24/2019 3:48:24 AM,0xcaba1a66f0049ab97256d75eeb48d540a7a1f8ff,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.001696905,0.2245344696,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x20d641ddbf782f4b539843f496c9ffacf4ec3408dbe1c6e0714aa5f83bc528e7,7820049,1558669937,5/24/2019 3:52:17 AM,0x3083c46eb15cc0c087a03f60269edf1de8186f38,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0028847384999999997,0.3817085983199999,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x802f992d9f01188a9691d87a8b33409ef1da4585dd8f43e5efe5255aa88e153f,7820189,1558671535,5/24/2019 4:18:55 AM,0xd65fe9db69044f97609aff0810f9c86652db6452,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0028847384999999997,0.3817085983199999,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x063c2decaa8fd36940f1dd94df5996b23a3b24c19571bb12ea3d63f866fd0cb8,7820225,1558672153,5/24/2019 4:29:13 AM,0x35a7a53a29c6d06e9d3c070d388c20676846b795,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.002375667,0.31434825744,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x30ce9d27cde96338288986696a0386dad2549e89725449fe58e95ca204cdfbaa,7820285,1558672814,5/24/2019 4:40:14 AM,0x1e60ae150f10a3a1881d17a9f749595030897ce9,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.001696905,0.2245344696,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x63b0e0ef9eac0658ab6ee1e0404f516ac9cb6415c712ccb0ac8e2148e8002e6b,7820354,1558673913,5/24/2019 4:58:33 AM,0x1cf6437111a85cb37603650f278b80655a1c43e9,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.001018143,0.13472068176,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xc946b57d81718de66e4a054222b930111dc986447c617ee58ca581abc944c3f2,7820383,1558674251,5/24/2019 5:04:11 AM,0x67e877e28fc0e3c92916f3f4539e04d77dff3761,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.001696905,0.2245344696,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x4a1e9a5ad2ead97035d571d82a761b808d6dee194de1bfdadf0a301a597938a5,7820400,1558674461,5/24/2019 5:07:41 AM,0x1bdb1783505f626a55a5e3dd3e366df1cd69c055,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.001696905,0.2245344696,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x30f530bcd90a18682974e89e5632f9247b8e28c127b90b20bfbe5a1ba6b954a3,7820471,1558675304,5/24/2019 5:21:44 AM,0x5cf70cda47a8c52fde0d9407153cbb39209a62ba,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.001018143,0.13472068176,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x8ece8b02ab6306093cc8f86789858d2ec4b5c0a9817d61967c0f7f915a8c88e5,7820480,1558675444,5/24/2019 5:24:04 AM,0x1471e9d07ceb8f747a2d3467e92f76f441418a22,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.001018143,0.13472068176,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xf6d0ca6deaa279f1f5f9d74dc17be146024840db3d02d416e5dfa756617cdbaa,7820802,1558679753,5/24/2019 6:35:53 AM,0x955ae1cbf345a04bff9e20942ffdcc51035200aa,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0020023479,0.264950674128,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x4e4bf7cbdcc4d0b8d1eef55d0c361cbf12d740ef5e1a17d1fc9d89b8a51b3eb1,7820835,1558680140,5/24/2019 6:42:20 AM,0x2576cb53d484d7b26b8ff5a2981ea702c95d50d5,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0020023479,0.264950674128,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xe4f97b0f3ad297399e683baf46c51af86de667d2fa0e06694a6970c7bf65d8bb,7820842,1558680209,5/24/2019 6:43:29 AM,0xc5b1928cef3298a5b27a09055bd57149c19edd7e,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0020023479,0.264950674128,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xe1a029fecd0181a2146c73fea27f101252fe21aa69a040bde1c43a20c5437c0a,7820848,1558680272,5/24/2019 6:44:32 AM,0xddbaed475f53fca0164f95bb5a3d080fd040a201,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0020023479,0.264950674128,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x331291a5c17ef108b84308b336e74d2d9923089acfd58c9f23a3a687a859d971,7820898,1558680935,5/24/2019 6:55:35 AM,0xd6390178b2002a0758e8b3486fddc1c4bc23ebe1,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000339381,0.04490689392,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x2d19cbffdbc4545b067464260f59b4920fab7614b85d81610c1d07a5a45ab89b,7821038,1558682874,5/24/2019 7:27:54 AM,0x84eca34e4a1732113883407e3666b014dcca0a16,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0018326573999999998,0.242497227168,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xec62ae94e54ec3e7bbcdd36e5338bf119a85221e85f5d907d1d9e956617247d2,7821075,1558683251,5/24/2019 7:34:11 AM,0xa7615cd307f323172331865181dc8b80a2834324,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.002036286,0.26944136352,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xe3076e9f2b02345a48b71dd84ec0498a25885d907506d89bfbc27516e04ec3d1,7821456,1558688733,5/24/2019 9:05:33 AM,0x90f9f22dd034da42defcb6866b854ecb45ed6d16,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0044967982500000005,0.59501634444,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x2639b9b717460fd216243fb39958d73e2762cad8f0d270b3753e1e6ea7826d41,7821568,1558690266,5/24/2019 9:31:06 AM,0xc6af895832bf156c59c8c0b59fc31179d5f7019f,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.005260405500000001,0.6960568557600001,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x24bc25d71356902f32e76abc0c11ccd64ea7ed73eaa6181d0024c283318fa088,7821586,1558690448,5/24/2019 9:34:08 AM,0x78f05b43ee0e3184bd7d4e47c9e1f8a2fcb9bbbb,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.002024561928936645,0.267890034436897,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x2419b83f34e90964a553e70bfcf0df20007081b24f3e39d328d3d1122e1996b2,7821606,1558690902,5/24/2019 9:41:42 AM,0x9eeb072333ce86f22cdf4b562485183104e876df,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0045864655,0.6068811149600001,249.61,Error(0),Out of gas,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xcf9681f67e9deada349c525dedaabdf453fe7c73db6646744a892cefce0edf00,7821615,1558691076,5/24/2019 9:44:36 AM,0x9eeb072333ce86f22cdf4b562485183104e876df,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.004438515,0.5873043048,249.61,Error(0),Out of gas,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x39e0ebde50c91c22f4cd0681610f2db50d6f360029081f01d3011b32d6621928,7821622,1558691205,5/24/2019 9:46:45 AM,0x81facc69908d9c1188280fbb2793567de39f8f9b,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.005260405500000001,0.6960568557600001,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x9e3011ebf30dec417522a404e9b9afc61bf0f2f29f0b078ba567ef3f6e397995,7821625,1558691246,5/24/2019 9:47:26 AM,0x9eeb072333ce86f22cdf4b562485183104e876df,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.004438515,0.5873043048,249.61,Error(0),Out of gas,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x8e144080f3632b3cfbb3d9144adaebf8a76c1a53bba0c4a30441d5994465a315,7821647,1558691560,5/24/2019 9:52:40 AM,0x03ed2992a1d07ab57ec01f0c8914e22b53e48d87,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.005430096,0.71851030272,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xff9f7dd7e2508c0f436e9bfb9baff7c617075a4afff3e28f78081fc80f20a476,7821708,1558692261,5/24/2019 10:04:21 AM,0x8f46901fc234cd942b88e6056ea58226207f4ca5,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.005260405500000001,0.6960568557600001,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xfc3d5cb5c1b1e681e092c0a4481309178027f48e5967b5ee62954c031bc57d9d,7821751,1558692907,5/24/2019 10:15:07 AM,0xa59073c0e036edbdb5dc4e88f42bd9b32d6e968b,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.005260405500000001,0.6960568557600001,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xfd4e4b18829194598aeab3d970e3705a72acb71a5f8b9e40ba6fae8f0ae68a2c,7821905,1558694960,5/24/2019 10:49:20 AM,0x2e75ab0d0d0adbf98a544caf03a1c72b8f0ce72a,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.00480224115,0.6354325489679999,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xb75cc5fac7dcbf4e72f8b4327c520f70727bdcaf7ea4eb78a2381e39205c02b8,7821973,1558695882,5/24/2019 11:04:42 AM,0x985c0748a95d30ba0585dbc33c4c366a56be8ed3,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.00466648875,0.6174697914,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x40a6322ae7b9e6db5e55dbcfc0c73d70d79d6023936bd2e1fe2e9b4eab78ea9c,7822022,1558696587,5/24/2019 11:16:27 AM,0x1a6db538813dbfa63e1f19f8804447187b7d401d,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x0fbe1900c5ce27264ac803826e3c7b2a9cd1216c78723e9faf82b7637c887717,7822155,1558698310,5/24/2019 11:45:10 AM,0x28552ea8b232fc63d6ce69692d8a723efc5d4502,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x103c9241902fa2b1414f5ff34137eb5ad18d903f2ef1289f871a6478146a09d8,7822157,1558698336,5/24/2019 11:45:36 AM,0x23c1d8550966bf6a1fb04fce5dee74c8dd9eab33,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.002036286,0.26944136352,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x229b212c33a740a54a1ad9037531b4f3d346589381777d8f940f9ec303565b35,7822161,1558698410,5/24/2019 11:46:50 AM,0xea398010f27e03b33cb022d076a41978561e845d,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.00429316965,0.568072208088,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x802afb0b1d0e3b73c875b490d767c3ccf352435492e07fce3a6f7b41e399380b,7822169,1558698577,5/24/2019 11:49:37 AM,0xd998171b51dede5bb420228f8ca6e349daf0fd62,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0045816434999999996,0.6062430679199999,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xa1cb40c3b76d88f8c50952b8e0563196169da0582ba835efa18dd541e60c9de6,7822203,1558698975,5/24/2019 11:56:15 AM,0xe10fcdba98afebd0f2296a2c451034d4ca6d9079,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xf4612661359483016025a9c7c824c8b89234e3c0069a6ede8e484b23308473f2,7822427,1558702038,5/24/2019 12:47:18 PM,0xa4a0ec379f72fa5e1c7d7df29a40d74e4346f398,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000339381,0.04490689392,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x954fd52c867e638376d0de177d924f4d0ba0a01559e67acb0630f823150fca40,7822434,1558702103,5/24/2019 12:48:23 PM,0x5424290830e5a379e90050b15673d6ca7a9c5430,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000339381,0.04490689392,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xd927235a7e179da8fab4a27dd4fe0143ee12521cc336a6bbbf66335027a56a3c,7822587,1558704290,5/24/2019 1:24:50 PM,0xb8c2c0aa32a95351ffa9450509c62379a42a4f87,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0022059765,0.29189481048,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x12d13e2f11038e94193187888f9536abbec391ec05567213c7c36d9b1de6675c,7822761,1558706667,5/24/2019 2:04:27 PM,0x5552ce457634a5176f8fd5ba05d23d1170185bab,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0022059765,0.29189481048,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x72da4c6354c8671a1eeaa12f48b658ba4d8cbb4f3ec7c95d6253c993c2b246cb,7822830,1558707458,5/24/2019 2:17:38 PM,0x563f254c673c3647339fc2688e44f5ba82dfc799,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.00246051225,0.32557498092,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xac7d676d32e0c36b5ad4aae195b679f8eee379846fa3a4e42b1a7b96f2691f40,7822928,1558708870,5/24/2019 2:41:10 PM,0xc1852f917835a9f2f97112672bc5c8afd1f21dc3,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0023926360500000003,0.31659360213599996,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xa6d4968e42e33fd1c666cf741a50f3de64635aa537a9930f7ec434c2eb779589,7822952,1558709169,5/24/2019 2:46:09 PM,0x75a539db04dfcd914b7b2e985662e586c3da3ed4,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.00246051225,0.32557498092,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xc3d3f8d8e4bdc0e3236e026d8123ff15fc24ad5eba934d184eef83356513f9c9,7823106,1558710997,5/24/2019 3:16:37 PM,0xf5b21ed06a5a9975b26e3eb78e4749e535af110a,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.002375667,0.31434825744,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x23016187aa147b8813dbbe04367041abc38a60972db0527a1162e475c7780c51,7823115,1558711139,5/24/2019 3:18:59 PM,0xd8bd832c667c0911d9f5f3a956e5aa81c0341ea0,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.002715048,0.35925515136,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x72854295987f336c45e441ccce3c962d4a97c3b8155e0991b5f1d43e9b910990,7823146,1558711531,5/24/2019 3:25:31 PM,0xb12577a321014b922fab933a3c60b49f75b382ab,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.00222294555,0.294140155176,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x1c7ce722c9835e476e2b2138319a01c696f31da2449f192102f927cd29017862,7823160,1558711726,5/24/2019 3:28:46 PM,0xd62d06fa133098d07d156260028df6fd3253f539,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.00222294555,0.294140155176,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x76cd33666aab92aae764a2d11f8eef349a4568d06b303a67c717b60c296c7935,7823225,1558712517,5/24/2019 3:41:57 PM,0x56ff547bc979402a08218c94da0d3682f47f8511,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x0795c078a4ec73c7848e783aa920e252e6fa2b66419d0a4f0d4db611a276f590,7823364,1558714329,5/24/2019 4:12:09 PM,0x9a31ec2df5d42aa0537ff845b01512112d94a7a4,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.004072572,0.53888272704,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x56691a1808ff4ed915886c070f13a5f467ad6b1227d51db53f6c5a8388189615,7823371,1558714424,5/24/2019 4:13:44 PM,0x16a9f22a182bffc81a19a100da0e762b017933f8,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0029186765999999996,0.386199287712,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x76473aa04b0a32b205ad4dd671fa4b3f8d079ee1b8798402200c1366e7e24afa,7823431,1558715078,5/24/2019 4:24:38 PM,0xe864166688e95618920e32619753e23175f189ce,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.00339381,0.4490689392,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xbf4ab3551fc7907dd6d04481d22bf709af1f1730de035e548f81dd8a40982123,7823515,1558716392,5/24/2019 4:46:32 PM,0x8926ff3b2239d813fd7f112982320dfe23cbb7b0,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.004072572,0.53888272704,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x6c1b6b6aca1ec0a3703b9a20b5a7bdc2ca4b58ca8356ce3cebec976d6465256e,7823522,1558716484,5/24/2019 4:48:04 PM,0x472dbf5a1b070f9efc2491cb3b98445e06599e21,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.004072572,0.53888272704,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xcf80bc41d17b009368c453edc5afada32d0ba2fd13b786211bac764e49d40be0,7823532,1558716628,5/24/2019 4:50:28 PM,0x77feecc45fa31f2639d4c1cee0ccbf138387d79b,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.004072572,0.53888272704,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xb7d7930098bc08f14ed1d02b811dae17f8109af488a4a35edc693abbac128526,7823575,1558717179,5/24/2019 4:59:39 PM,0xeb97d37bb6cd268ddb25e67cfbb9b3f7468db46c,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.00408954105,0.5411280717360001,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x5af39b5c95739fa7309fb39f8a5cf388131892608969fc707908b0bb06fa68ef,7823651,1558718142,5/24/2019 5:15:42 PM,0x30887fc55cbfad3487cb55bfe1779f6d2ba1c118,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.002715048,0.35925515136,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xad9f81aaf2a7d71c6569c890cb37eba4312e5c002cc974395a89272cb70c025b,7823667,1558718382,5/24/2019 5:19:42 PM,0x16ad3f1c89ae9042f61e2437fb81736f5d3a60c4,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.002172283440548382,0.287436544853362,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xb7e61fa8c3e263d00d45f2b6661acee4097aa0278ab0a6ea2e9e7ca194e2516f,7823690,1558718670,5/24/2019 5:24:30 PM,0x463d5aca3ea39572188814c1a754a6c6e60568c5,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.00408954105,0.5411280717360001,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x97909a7397d1e445076a94104ba1705d32d15b49e1adf6fe2f6a47ab32995f4a,7823694,1558718730,5/24/2019 5:25:30 PM,0xd161f7fa342dcefeafdeb0827b83a400f57ad0a4,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.004072572,0.53888272704,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xa988c520a048ed3e0d0e91c5d4c8937f5537ea0389e9ef439b88a3192604eec9,7823715,1558719002,5/24/2019 5:30:02 PM,0x3d8b2c1000505d0697dd78aae835eb0f1abab6bc,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0045816434999999996,0.6062430679199999,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0xdf9b7d7b178d80b90e2cc7864fa899ccbbce0e9eb83b5c6c64113db47ef651e4,7823908,1558721669,5/24/2019 6:14:29 PM,0x5b17c288ad5725710523ea59812fd73ebba757dd,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.000678762,0.08981378784,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
0x9e34150ba1c16e82df0414c5b43547bde43c78a26f61b4b2411f84eb518ac0b2,7823971,1558722604,5/24/2019 6:30:04 PM,0x42336826ae2d0cb9ddcdea88dfd023a6b48cd926,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0,0.0,0.0019684098000000002,0.260459984736,249.61,,,enterMarkets,0xc2998238,20,6.0,cBAT,cSAI,cETH,cREP,cUSDC,cZRX,nan
